client_id;dt;total_add_count;total_click_count;total_view_count
936388745;18.06.2024;0;0;2
936382271;18.06.2024;0;0;2
936372267;18.06.2024;0;0;1
936369853;18.06.2024;0;0;1
936368389;18.06.2024;0;0;3
936366781;18.06.2024;0;2;2
936363504;18.06.2024;0;0;2
936362063;18.06.2024;0;0;2
936361727;18.06.2024;0;0;1
936355565;18.06.2024;0;0;2
936352303;18.06.2024;0;0;2
936350422;18.06.2024;0;0;2
936345831;18.06.2024;0;0;1
936343508;18.06.2024;0;0;2
936339394;18.06.2024;0;0;2
936334927;18.06.2024;0;0;5
936332460;18.06.2024;0;0;1
936329486;18.06.2024;0;0;1
936327188;18.06.2024;0;0;1
936323052;18.06.2024;0;0;1
936317699;18.06.2024;0;0;1
936310508;18.06.2024;0;0;2
936296091;18.06.2024;0;0;1
936243439;18.06.2024;0;0;1
936228484;18.06.2024;0;0;1
936226170;18.06.2024;0;0;1
936223140;18.06.2024;0;0;1
936222917;18.06.2024;0;0;3
936214763;18.06.2024;0;0;1
936213809;18.06.2024;0;0;2
936211097;18.06.2024;0;0;1
936209945;18.06.2024;0;0;1
936206325;18.06.2024;0;0;1
936204414;18.06.2024;0;0;2
936196692;18.06.2024;0;0;1
936192935;18.06.2024;0;0;2
936191654;18.06.2024;0;0;2
936191078;18.06.2024;0;0;1
936189836;18.06.2024;0;0;1
936189725;18.06.2024;0;1;0
936188217;18.06.2024;0;0;1
936185388;18.06.2024;0;0;1
936179145;18.06.2024;0;0;3
936174478;18.06.2024;0;0;1
936173673;18.06.2024;0;0;1
936171671;18.06.2024;0;0;1
936160995;18.06.2024;0;0;1
936160006;18.06.2024;0;0;2
936157008;18.06.2024;0;0;1
936142826;18.06.2024;0;0;1
936141885;18.06.2024;0;0;1
936140896;18.06.2024;0;0;1
936138567;18.06.2024;0;0;1
936135937;18.06.2024;0;0;1
936135926;18.06.2024;0;0;2
936134268;18.06.2024;0;0;2
936127276;18.06.2024;0;0;3
936124585;18.06.2024;0;0;1
936124459;18.06.2024;0;0;1
936119869;18.06.2024;0;0;2
936118352;18.06.2024;0;0;2
936118171;18.06.2024;0;0;1
936117246;18.06.2024;0;0;1
936115172;18.06.2024;0;0;1
936112070;18.06.2024;0;0;2
936111809;18.06.2024;0;0;1
936109002;18.06.2024;0;0;1
936106772;18.06.2024;0;0;1
936100490;18.06.2024;0;0;1
936099247;18.06.2024;0;0;3
936096766;18.06.2024;0;0;1
936094741;18.06.2024;0;0;2
936093581;18.06.2024;0;0;1
936093266;18.06.2024;0;0;1
936087875;18.06.2024;0;0;2
936087671;18.06.2024;0;0;1
936082129;18.06.2024;0;0;3
936080021;18.06.2024;0;0;1
936078638;18.06.2024;0;0;1
936072922;18.06.2024;0;0;2
936072130;18.06.2024;0;0;1
936040434;18.06.2024;0;0;3
936022735;18.06.2024;0;0;1
936008240;18.06.2024;0;0;1
936007806;18.06.2024;0;0;1
936005850;18.06.2024;0;0;1
935989000;18.06.2024;0;0;2
935988753;18.06.2024;0;0;3
935984247;18.06.2024;0;0;1
935982441;18.06.2024;0;0;1
935982401;18.06.2024;0;0;1
935976636;18.06.2024;0;0;1
935975409;18.06.2024;0;0;1
935971005;18.06.2024;0;0;1
935970431;18.06.2024;0;0;1
935969539;18.06.2024;0;0;1
935966352;18.06.2024;0;0;1
935964785;18.06.2024;0;0;1
935961749;18.06.2024;0;0;2
935959312;18.06.2024;0;0;3
935957303;18.06.2024;0;0;1
935951997;18.06.2024;0;0;2
935951305;18.06.2024;0;0;1
935930205;18.06.2024;0;0;1
935929675;18.06.2024;0;0;1
935925450;18.06.2024;0;0;2
935925314;18.06.2024;0;0;1
935922794;18.06.2024;0;0;2
935921675;18.06.2024;0;0;2
935910260;18.06.2024;0;0;2
935907354;18.06.2024;0;0;1
935907033;18.06.2024;0;0;1
935905500;18.06.2024;0;0;1
935904265;18.06.2024;0;0;2
935903112;18.06.2024;0;0;1
935902876;18.06.2024;0;0;1
935897050;18.06.2024;0;0;1
935893746;18.06.2024;0;0;1
935891780;18.06.2024;0;0;2
935886148;18.06.2024;0;0;1
935883695;18.06.2024;0;0;1
935873104;18.06.2024;0;0;2
935871598;18.06.2024;0;0;1
935871089;18.06.2024;0;0;1
935870431;18.06.2024;0;0;2
935867931;18.06.2024;0;0;1
935866819;18.06.2024;0;0;1
935864920;18.06.2024;0;0;2
935864734;18.06.2024;0;0;2
935855742;18.06.2024;0;0;1
935852799;18.06.2024;0;0;1
935851299;18.06.2024;0;0;1
935851278;18.06.2024;0;0;1
935850599;18.06.2024;0;0;3
935848564;18.06.2024;0;0;1
935842305;18.06.2024;0;0;2
935841378;18.06.2024;0;0;1
935840778;18.06.2024;0;0;1
935840710;18.06.2024;0;0;1
935839145;18.06.2024;0;0;2
935839138;18.06.2024;0;0;1
935838395;18.06.2024;0;0;1
935836310;18.06.2024;0;0;2
935833409;18.06.2024;0;0;2
935830708;18.06.2024;0;0;2
935822049;18.06.2024;0;0;2
935800464;18.06.2024;0;0;1
935732621;18.06.2024;0;0;1
935732560;18.06.2024;0;0;1
935729111;18.06.2024;0;0;1
935728228;18.06.2024;0;0;1
935723605;18.06.2024;0;0;3
935714811;18.06.2024;0;0;2
935712595;18.06.2024;0;0;2
935707958;18.06.2024;0;0;2
935697276;18.06.2024;0;0;1
935697067;18.06.2024;0;0;1
935697024;18.06.2024;0;0;1
935697021;18.06.2024;0;0;1
935690132;18.06.2024;0;0;2
935675180;18.06.2024;0;0;2
935673662;18.06.2024;0;0;2
935670266;18.06.2024;0;0;1
935657362;18.06.2024;0;0;2
935650330;18.06.2024;0;0;1
935648173;18.06.2024;0;0;1
935647994;18.06.2024;0;0;1
935642248;18.06.2024;0;0;2
935641090;18.06.2024;0;0;1
935640737;18.06.2024;0;0;1
935639407;18.06.2024;0;0;4
935633402;18.06.2024;0;0;1
935627261;18.06.2024;0;0;1
935624168;18.06.2024;0;0;1
935623628;18.06.2024;0;0;1
935619551;18.06.2024;0;0;1
935616413;18.06.2024;0;0;2
935610755;18.06.2024;0;0;1
935608731;18.06.2024;0;0;1
935604885;18.06.2024;0;0;1
935604438;18.06.2024;0;0;3
935598033;18.06.2024;0;0;3
935594090;18.06.2024;0;0;1
935592839;18.06.2024;0;0;1
935590897;18.06.2024;0;0;2
935586400;18.06.2024;0;0;1
935586030;18.06.2024;0;0;1
935584657;18.06.2024;0;0;1
935580098;18.06.2024;0;0;1
935579599;18.06.2024;0;0;3
935579205;18.06.2024;0;0;2
935577908;18.06.2024;0;0;1
935576135;18.06.2024;0;0;1
935575819;18.06.2024;0;0;2
935568914;18.06.2024;0;0;1
935564537;18.06.2024;0;0;1
935560632;18.06.2024;0;0;1
935557345;18.06.2024;0;0;1
935556062;18.06.2024;0;0;1
935553415;18.06.2024;0;0;1
935552220;18.06.2024;0;0;1
935551997;18.06.2024;0;0;2
935526518;18.06.2024;0;0;1
935525839;18.06.2024;0;0;2
935524483;18.06.2024;0;0;2
935516126;18.06.2024;0;1;2
935515807;18.06.2024;0;0;1
935510202;18.06.2024;0;0;1
935446298;18.06.2024;0;0;1
935444240;18.06.2024;0;0;1
935442540;18.06.2024;0;0;1
935437177;18.06.2024;0;0;1
935437148;18.06.2024;0;0;1
935436012;18.06.2024;0;0;1
935435422;18.06.2024;0;0;2
935433208;18.06.2024;0;0;2
935432966;18.06.2024;0;0;1
935431485;18.06.2024;0;0;2
935429764;18.06.2024;0;0;3
935423786;18.06.2024;0;0;1
935417390;18.06.2024;0;0;1
935408482;18.06.2024;0;0;2
935405019;18.06.2024;0;0;1
935403586;18.06.2024;0;0;1
935396429;18.06.2024;0;0;2
935396138;18.06.2024;0;0;1
935394100;18.06.2024;0;0;2
935391509;18.06.2024;0;0;1
935377839;18.06.2024;0;0;1
935375165;18.06.2024;0;0;2
935373595;18.06.2024;0;0;1
935368730;18.06.2024;0;0;1
935367323;18.06.2024;0;0;1
935364612;18.06.2024;0;0;1
935361894;18.06.2024;0;0;1
935361887;18.06.2024;0;0;2
935360697;18.06.2024;0;0;2
935353078;18.06.2024;0;1;0
935351079;18.06.2024;0;0;1
935349218;18.06.2024;0;0;1
935338569;18.06.2024;0;0;2
935338367;18.06.2024;0;0;2
935331791;18.06.2024;0;0;1
935319542;18.06.2024;0;0;1
935315500;18.06.2024;0;0;1
935312518;18.06.2024;0;0;1
935312135;18.06.2024;0;0;2
935305586;18.06.2024;0;0;1
935304427;18.06.2024;0;0;2
935298031;18.06.2024;0;0;1
935296329;18.06.2024;0;0;4
935294766;18.06.2024;0;0;1
935293184;18.06.2024;0;0;2
935292687;18.06.2024;0;0;1
935289791;18.06.2024;0;0;2
935288135;18.06.2024;0;0;1
935286997;18.06.2024;0;0;1
935284218;18.06.2024;0;0;2
935277085;18.06.2024;0;0;1
935274081;18.06.2024;0;0;1
935272308;18.06.2024;0;0;5
935271944;18.06.2024;0;0;2
935271023;18.06.2024;0;0;5
935268619;18.06.2024;0;0;1
935267664;18.06.2024;0;0;1
935258059;18.06.2024;0;0;2
935257875;18.06.2024;0;0;3
935255966;18.06.2024;0;0;1
935251244;18.06.2024;0;0;1
935244621;18.06.2024;0;0;1
935242965;18.06.2024;0;0;2
935240256;18.06.2024;0;0;1
935239361;18.06.2024;0;0;1
935238657;18.06.2024;0;0;2
935228418;18.06.2024;0;0;3
935222874;18.06.2024;0;0;1
935221912;18.06.2024;0;0;2
935215905;18.06.2024;0;0;3
935213835;18.06.2024;0;0;1
935151136;18.06.2024;0;0;1
935150067;18.06.2024;0;0;3
935141538;18.06.2024;0;0;2
935134125;18.06.2024;0;0;1
935131079;18.06.2024;0;1;0
935130923;18.06.2024;0;0;1
935125983;18.06.2024;0;0;3
935119196;18.06.2024;0;0;1
935118128;18.06.2024;0;0;3
935118121;18.06.2024;0;0;1
935116350;18.06.2024;0;0;2
935115926;18.06.2024;0;0;1
935111019;18.06.2024;0;0;2
935103595;18.06.2024;0;0;1
935096081;18.06.2024;0;0;1
935086165;18.06.2024;0;0;1
935083575;18.06.2024;0;0;4
935080494;18.06.2024;0;0;1
935078233;18.06.2024;0;0;1
935074398;18.06.2024;0;0;1
935070302;18.06.2024;0;0;1
935069668;18.06.2024;0;0;1
935067781;18.06.2024;0;0;1
935058574;18.06.2024;0;0;1
935054163;18.06.2024;0;0;2
935050459;18.06.2024;0;0;3
935042365;18.06.2024;0;0;1
935041182;18.06.2024;0;0;1
935034442;18.06.2024;0;0;1
935030974;18.06.2024;0;0;1
935027329;18.06.2024;0;0;1
935025887;18.06.2024;0;0;1
935014583;18.06.2024;0;0;1
935010449;18.06.2024;0;0;1
935007118;18.06.2024;0;0;3
935004251;18.06.2024;0;0;3
935003752;18.06.2024;0;0;1
935000628;18.06.2024;0;0;1
934999553;18.06.2024;0;0;1
934985401;18.06.2024;0;0;1
934983203;18.06.2024;0;0;4
934982500;18.06.2024;0;0;2
934977409;18.06.2024;0;0;2
934975479;18.06.2024;0;0;1
934968815;18.06.2024;0;0;1
934962095;18.06.2024;0;0;2
934959608;18.06.2024;0;0;1
934910951;18.06.2024;0;0;1
934910100;18.06.2024;0;0;1
934886883;18.06.2024;0;0;1
934878107;18.06.2024;0;0;1
934873706;18.06.2024;0;0;1
934873192;18.06.2024;0;0;1
934853906;18.06.2024;0;0;1
934852237;18.06.2024;0;0;1
934850982;18.06.2024;0;0;1
934842316;18.06.2024;0;0;3
934838044;18.06.2024;0;0;1
934835494;18.06.2024;0;0;1
934834211;18.06.2024;0;0;1
934823383;18.06.2024;0;0;2
934814373;18.06.2024;0;0;3
934812059;18.06.2024;0;0;1
934809200;18.06.2024;0;0;1
934798266;18.06.2024;0;0;3
934795220;18.06.2024;0;0;1
934791247;18.06.2024;0;0;2
934790707;18.06.2024;0;0;1
934789520;18.06.2024;0;0;1
934784467;18.06.2024;0;0;1
934779162;18.06.2024;0;0;1
934779081;18.06.2024;0;0;1
934776094;18.06.2024;0;0;1
934774356;18.06.2024;0;0;1
934771307;18.06.2024;0;0;1
934763567;18.06.2024;0;0;1
934757320;18.06.2024;0;0;1
934752663;18.06.2024;0;0;1
934748565;18.06.2024;0;0;1
934741013;18.06.2024;0;0;2
934738218;18.06.2024;0;0;2
934730510;18.06.2024;0;0;1
934725768;18.06.2024;0;0;2
934722188;18.06.2024;0;0;1
934716600;18.06.2024;0;0;1
934713913;18.06.2024;0;0;1
934711123;18.06.2024;0;0;1
934703384;18.06.2024;0;0;1
934702451;18.06.2024;0;0;1
934700748;18.06.2024;0;0;3
934696816;18.06.2024;0;0;1
934696583;18.06.2024;0;0;1
934689236;18.06.2024;0;0;1
934677616;18.06.2024;0;0;1
934676885;18.06.2024;0;0;2
934674005;18.06.2024;0;0;1
934662127;18.06.2024;0;0;2
934653349;18.06.2024;0;0;1
934651242;18.06.2024;0;0;1
934589028;18.06.2024;0;0;1
934588969;18.06.2024;0;0;1
934588629;18.06.2024;0;0;2
934586222;18.06.2024;0;0;1
934584327;18.06.2024;0;0;1
934576687;18.06.2024;0;0;1
934569498;18.06.2024;0;0;1
934568867;18.06.2024;0;0;1
934566902;18.06.2024;0;0;2
934566882;18.06.2024;0;0;1
934560347;18.06.2024;0;0;1
934558334;18.06.2024;0;0;1
934556614;18.06.2024;0;0;1
934556340;18.06.2024;0;0;3
934556053;18.06.2024;0;0;1
934552222;18.06.2024;0;0;1
934549104;18.06.2024;0;0;1
934548067;18.06.2024;0;0;2
934547492;18.06.2024;0;0;1
934546684;18.06.2024;0;0;1
934544274;18.06.2024;0;0;1
934539625;18.06.2024;0;0;1
934539447;18.06.2024;0;0;1
934539149;18.06.2024;0;0;1
934532710;18.06.2024;0;0;1
934532561;18.06.2024;0;0;1
934530436;18.06.2024;0;0;2
934529636;18.06.2024;0;0;1
934520438;18.06.2024;0;0;1
934515486;18.06.2024;0;0;1
934506865;18.06.2024;0;0;2
934505150;18.06.2024;0;0;1
934504420;18.06.2024;0;0;1
934498892;18.06.2024;0;0;1
934496056;18.06.2024;0;0;1
934488821;18.06.2024;0;0;2
934485402;18.06.2024;0;0;1
934485396;18.06.2024;0;0;1
934484401;18.06.2024;0;0;2
934476804;18.06.2024;0;0;1
934472921;18.06.2024;0;0;3
934452528;18.06.2024;0;0;1
934450697;18.06.2024;0;0;1
934445289;18.06.2024;0;0;1
934444496;18.06.2024;0;0;2
934439236;18.06.2024;0;0;1
934436399;18.06.2024;0;0;2
934425625;18.06.2024;0;0;1
934425309;18.06.2024;0;0;1
934425287;18.06.2024;0;0;3
934424020;18.06.2024;0;0;2
934421490;18.06.2024;0;0;1
934412470;18.06.2024;0;0;1
934407701;18.06.2024;0;0;1
934403402;18.06.2024;0;0;1
934400272;18.06.2024;0;0;2
934397402;18.06.2024;0;0;1
934395598;18.06.2024;0;0;1
934395136;18.06.2024;0;0;1
934394918;18.06.2024;0;0;2
934390194;18.06.2024;0;0;2
934315542;18.06.2024;0;0;2
934310379;18.06.2024;0;0;2
934308962;18.06.2024;0;0;1
934300268;18.06.2024;0;0;2
934291643;18.06.2024;0;0;1
934277597;18.06.2024;0;0;1
934277544;18.06.2024;0;0;1
934271236;18.06.2024;0;0;2
934270725;18.06.2024;0;0;1
934257194;18.06.2024;0;0;1
934249609;18.06.2024;0;0;1
934244152;18.06.2024;0;0;1
934240252;18.06.2024;0;0;2
934239827;18.06.2024;0;0;1
934231009;18.06.2024;0;0;1
934230693;18.06.2024;0;0;1
934226777;18.06.2024;0;0;2
934225390;18.06.2024;0;0;3
934218959;18.06.2024;0;0;1
934206965;18.06.2024;0;0;1
934201488;18.06.2024;0;0;3
934186027;18.06.2024;0;0;1
934179021;18.06.2024;0;0;1
934169792;18.06.2024;0;0;2
934169785;18.06.2024;0;0;2
934167724;18.06.2024;0;0;1
934164093;18.06.2024;0;0;2
934157923;18.06.2024;0;0;2
934157424;18.06.2024;0;0;1
934155128;18.06.2024;0;0;2
934152508;18.06.2024;0;0;5
934151823;18.06.2024;0;0;1
934150384;18.06.2024;0;0;2
934143162;18.06.2024;0;0;1
934143030;18.06.2024;0;0;1
934139112;18.06.2024;0;0;1
934130240;18.06.2024;0;0;4
934126060;18.06.2024;0;0;1
934123973;18.06.2024;0;0;1
934103136;18.06.2024;0;0;2
934061130;18.06.2024;0;0;1
934059639;18.06.2024;0;0;2
934056879;18.06.2024;0;0;2
934056223;18.06.2024;0;0;1
934056081;18.06.2024;0;0;1
934055647;18.06.2024;0;0;1
934055227;18.06.2024;0;0;2
934043930;18.06.2024;0;0;1
934041748;18.06.2024;0;0;2
934041159;18.06.2024;0;0;1
934037958;18.06.2024;0;0;3
934036029;18.06.2024;0;0;1
934031474;18.06.2024;0;1;0
934027955;18.06.2024;0;0;2
934027408;18.06.2024;0;0;1
934026077;18.06.2024;0;0;1
934025209;18.06.2024;0;0;4
934023922;18.06.2024;0;0;1
934021211;18.06.2024;0;0;1
934019441;18.06.2024;0;0;1
934018931;18.06.2024;0;0;1
934016054;18.06.2024;0;0;2
934014510;18.06.2024;0;0;1
934010884;18.06.2024;0;0;1
934006651;18.06.2024;0;0;1
934004314;18.06.2024;0;0;1
934003713;18.06.2024;0;0;1
934001165;18.06.2024;0;0;1
934000385;18.06.2024;0;0;1
933999094;18.06.2024;0;0;1
933998328;18.06.2024;0;0;1
933997700;18.06.2024;0;0;2
933997355;18.06.2024;0;0;1
933996871;18.06.2024;0;0;3
933996575;18.06.2024;0;0;3
933995192;18.06.2024;0;0;1
933993046;18.06.2024;0;0;1
933990739;18.06.2024;0;0;2
933990538;18.06.2024;0;0;1
933989848;18.06.2024;0;0;3
933987251;18.06.2024;0;0;1
933986165;18.06.2024;0;0;2
933982892;18.06.2024;0;0;2
933979970;18.06.2024;0;0;1
933977926;18.06.2024;0;0;1
933977591;18.06.2024;0;0;1
933971924;18.06.2024;0;0;3
933970753;18.06.2024;0;0;1
933970339;18.06.2024;0;0;2
933967182;18.06.2024;0;0;1
933957346;18.06.2024;0;0;1
933952588;18.06.2024;0;0;5
933946506;18.06.2024;0;0;1
933943216;18.06.2024;0;0;3
933932753;18.06.2024;0;0;4
933928602;18.06.2024;0;0;1
933924773;18.06.2024;0;1;2
933923548;18.06.2024;0;0;2
933906108;18.06.2024;0;0;2
933902464;18.06.2024;0;0;2
933895856;18.06.2024;0;0;2
933877710;18.06.2024;0;0;1
933863933;18.06.2024;0;0;2
933818506;18.06.2024;0;0;1
933815403;18.06.2024;0;0;1
933800681;18.06.2024;0;0;1
933793478;18.06.2024;0;0;1
933792671;18.06.2024;0;0;1
933792625;18.06.2024;0;0;1
933787398;18.06.2024;0;0;1
933783505;18.06.2024;0;0;1
933783130;18.06.2024;0;0;1
933775698;18.06.2024;0;0;1
933772736;18.06.2024;0;0;3
933772522;18.06.2024;0;1;0
933763564;18.06.2024;0;0;2
933761192;18.06.2024;0;0;1
933759989;18.06.2024;0;0;1
933754214;18.06.2024;0;0;1
933753267;18.06.2024;0;0;2
933750912;18.06.2024;0;0;1
933747972;18.06.2024;0;0;1
933747705;18.06.2024;0;0;1
933738804;18.06.2024;0;0;1
933737590;18.06.2024;0;0;1
933736562;18.06.2024;0;0;1
933732602;18.06.2024;0;0;2
933725767;18.06.2024;0;0;2
933722656;18.06.2024;0;0;3
933721126;18.06.2024;0;0;1
933719234;18.06.2024;0;0;1
933717639;18.06.2024;0;0;2
933715876;18.06.2024;0;0;1
933715347;18.06.2024;0;0;1
933714933;18.06.2024;0;0;1
933710419;18.06.2024;0;0;1
933709857;18.06.2024;0;0;3
933705804;18.06.2024;0;0;1
933705226;18.06.2024;0;0;1
933699370;18.06.2024;0;0;2
933692395;18.06.2024;0;0;1
933685080;18.06.2024;0;0;1
933684877;18.06.2024;0;0;3
933677086;18.06.2024;0;0;1
933677054;18.06.2024;0;0;1
933674975;18.06.2024;0;0;1
933661521;18.06.2024;0;0;1
933660983;18.06.2024;0;0;1
933658148;18.06.2024;0;0;1
933657200;18.06.2024;0;0;1
933656844;18.06.2024;0;0;2
933656132;18.06.2024;0;0;5
933655857;18.06.2024;0;0;3
933650229;18.06.2024;0;0;2
933647574;18.06.2024;0;0;1
933642485;18.06.2024;0;0;1
933642046;18.06.2024;0;0;1
933581709;18.06.2024;0;0;1
933574144;18.06.2024;0;0;1
933573414;18.06.2024;0;0;1
933568909;18.06.2024;0;0;1
933559966;18.06.2024;0;0;1
933556724;18.06.2024;0;0;1
933555980;18.06.2024;0;0;1
933554805;18.06.2024;0;0;1
933554367;18.06.2024;0;0;1
933550019;18.06.2024;0;0;1
933549951;18.06.2024;0;0;1
933549077;18.06.2024;0;0;1
933542854;18.06.2024;0;0;1
933542784;18.06.2024;0;0;1
933541596;18.06.2024;0;0;1
933537565;18.06.2024;0;0;2
933535325;18.06.2024;0;0;1
933534291;18.06.2024;0;0;2
933529916;18.06.2024;0;0;1
933526156;18.06.2024;0;0;2
933520988;18.06.2024;0;0;3
933519621;18.06.2024;0;0;1
933517969;18.06.2024;0;0;1
933513622;18.06.2024;0;0;1
933513058;18.06.2024;0;0;1
933508189;18.06.2024;0;0;3
933506819;18.06.2024;0;0;3
933504191;18.06.2024;0;0;1
933501917;18.06.2024;0;0;1
933499516;18.06.2024;0;0;1
933498882;18.06.2024;0;0;1
933493364;18.06.2024;0;0;1
933492503;18.06.2024;0;0;1
933492086;18.06.2024;0;0;1
933491331;18.06.2024;0;0;1
933488096;18.06.2024;0;0;2
933486441;18.06.2024;0;0;1
933482407;18.06.2024;0;0;1
933482227;18.06.2024;0;0;1
933481719;18.06.2024;0;0;1
933479074;18.06.2024;0;0;1
933478643;18.06.2024;0;0;1
933478453;18.06.2024;0;0;1
933471534;18.06.2024;0;0;1
933461764;18.06.2024;0;0;1
933453581;18.06.2024;0;0;2
933447927;18.06.2024;0;0;1
933444136;18.06.2024;0;0;1
933435508;18.06.2024;0;0;1
933434438;18.06.2024;0;0;1
933429540;18.06.2024;0;0;1
933427054;18.06.2024;0;0;1
933424615;18.06.2024;0;0;1
933413150;18.06.2024;0;0;1
933403351;18.06.2024;0;0;1
933324487;18.06.2024;0;0;2
933323995;18.06.2024;0;0;1
933321210;18.06.2024;0;0;1
933313310;18.06.2024;0;0;1
933306869;18.06.2024;0;0;1
933301251;18.06.2024;0;0;1
933300630;18.06.2024;0;0;2
933297643;18.06.2024;0;0;1
933294992;18.06.2024;0;0;1
933293370;18.06.2024;0;0;3
933291885;18.06.2024;0;0;1
933291710;18.06.2024;0;0;1
933289360;18.06.2024;0;0;1
933286412;18.06.2024;0;0;4
933283054;18.06.2024;0;0;1
933280012;18.06.2024;0;0;1
933261893;18.06.2024;0;0;1
933258370;18.06.2024;0;0;3
933255926;18.06.2024;0;0;2
933254418;18.06.2024;0;0;5
933254278;18.06.2024;0;0;1
933250316;18.06.2024;0;0;1
933249896;18.06.2024;0;0;1
933245406;18.06.2024;0;0;1
933236623;18.06.2024;0;0;4
933235478;18.06.2024;0;0;2
933234664;18.06.2024;0;0;2
933232246;18.06.2024;0;0;1
933230627;18.06.2024;0;0;1
933230034;18.06.2024;0;0;2
933228131;18.06.2024;0;0;1
933226291;18.06.2024;0;0;1
933221779;18.06.2024;0;0;1
933211575;18.06.2024;0;0;1
933209238;18.06.2024;0;0;1
933189553;18.06.2024;0;0;1
933186355;18.06.2024;0;0;1
933162584;18.06.2024;0;0;1
933150479;18.06.2024;0;0;1
933149744;18.06.2024;0;0;1
933148983;18.06.2024;0;0;1
933143865;18.06.2024;0;0;2
933126286;18.06.2024;0;0;1
933113161;18.06.2024;0;0;1
933073850;18.06.2024;0;0;3
933051542;18.06.2024;0;0;1
933045049;18.06.2024;0;0;1
933044529;18.06.2024;0;0;1
933042393;18.06.2024;0;0;1
933031662;18.06.2024;0;0;1
933031435;18.06.2024;0;0;1
933027363;18.06.2024;0;0;1
933016700;18.06.2024;0;0;3
933010468;18.06.2024;0;0;1
933006570;18.06.2024;0;0;1
933002742;18.06.2024;0;0;2
932998639;18.06.2024;0;0;1
932992805;18.06.2024;0;0;1
932990859;18.06.2024;0;0;1
932990687;18.06.2024;0;0;1
932990395;18.06.2024;0;0;1
932983894;18.06.2024;0;0;1
932983210;18.06.2024;0;0;2
932983133;18.06.2024;0;0;1
932975842;18.06.2024;0;0;1
932975385;18.06.2024;0;0;2
932970023;18.06.2024;0;0;1
932969519;18.06.2024;0;0;1
932961230;18.06.2024;0;0;1
932958532;18.06.2024;0;0;2
932957573;18.06.2024;0;0;1
932956944;18.06.2024;0;0;1
932953661;18.06.2024;0;0;1
932952169;18.06.2024;0;0;1
932943470;18.06.2024;0;0;1
932942277;18.06.2024;0;0;1
932934763;18.06.2024;0;0;3
932930950;18.06.2024;0;0;3
932916082;18.06.2024;0;0;2
932829700;18.06.2024;0;0;2
932829320;18.06.2024;0;0;1
932828081;18.06.2024;0;0;1
932826617;18.06.2024;0;0;3
932823824;18.06.2024;0;0;2
932818362;18.06.2024;0;0;3
932815327;18.06.2024;0;0;1
932810221;18.06.2024;0;0;3
932809940;18.06.2024;0;0;1
932805348;18.06.2024;0;0;2
932800722;18.06.2024;0;0;1
932798269;18.06.2024;0;0;1
932798029;18.06.2024;0;0;3
932791683;18.06.2024;0;0;1
932790965;18.06.2024;0;0;1
932787799;18.06.2024;0;0;3
932779889;18.06.2024;0;0;2
932775536;18.06.2024;0;0;1
932774165;18.06.2024;0;0;1
932772318;18.06.2024;0;0;1
932754613;18.06.2024;0;0;1
932754317;18.06.2024;0;0;1
932751797;18.06.2024;0;0;1
932742576;18.06.2024;0;0;1
932742447;18.06.2024;0;0;1
932741879;18.06.2024;0;0;1
932718828;18.06.2024;0;0;1
932718122;18.06.2024;0;0;1
932706480;18.06.2024;0;0;1
932686818;18.06.2024;0;0;1
932673817;18.06.2024;0;0;1
932671517;18.06.2024;0;0;1
932669351;18.06.2024;0;0;2
932667096;18.06.2024;0;0;1
932665115;18.06.2024;0;0;1
932662749;18.06.2024;0;0;2
932657773;18.06.2024;0;0;1
932653778;18.06.2024;0;0;1
932647135;18.06.2024;0;0;1
932645204;18.06.2024;0;0;1
932548758;18.06.2024;0;0;1
932548003;18.06.2024;0;0;1
932547917;18.06.2024;0;0;1
932547670;18.06.2024;0;0;1
932535918;18.06.2024;0;0;1
932524909;18.06.2024;0;0;2
932519313;18.06.2024;0;0;2
932515601;18.06.2024;0;0;1
932503842;18.06.2024;0;0;2
932500062;18.06.2024;0;0;2
932497748;18.06.2024;0;0;2
932491152;18.06.2024;0;0;1
932489533;18.06.2024;0;0;1
932467329;18.06.2024;0;0;3
932466856;18.06.2024;0;0;1
932463468;18.06.2024;0;0;2
932463319;18.06.2024;0;0;4
932461637;18.06.2024;0;0;1
932431432;18.06.2024;0;0;1
932428360;18.06.2024;0;0;1
932426882;18.06.2024;0;0;2
932426465;18.06.2024;0;0;1
932426254;18.06.2024;0;0;1
932426239;18.06.2024;0;0;1
932422719;18.06.2024;0;0;1
932419632;18.06.2024;0;0;2
932418558;18.06.2024;0;0;2
932416288;18.06.2024;0;0;1
932414672;18.06.2024;0;0;1
932410857;18.06.2024;0;0;1
932406483;18.06.2024;0;0;2
932405140;18.06.2024;0;0;1
932402627;18.06.2024;0;0;1
932397477;18.06.2024;0;0;1
932392913;18.06.2024;0;0;1
932386680;18.06.2024;0;0;1
932386519;18.06.2024;0;0;1
932382743;18.06.2024;0;0;1
932380832;18.06.2024;0;0;2
932379547;18.06.2024;0;0;1
932377862;18.06.2024;0;0;3
932377463;18.06.2024;0;0;1
932376829;18.06.2024;0;0;1
932374916;18.06.2024;0;0;1
932362804;18.06.2024;0;0;1
932348178;18.06.2024;0;0;1
932347044;18.06.2024;0;0;1
932345357;18.06.2024;0;0;3
932345011;18.06.2024;0;0;1
932283087;18.06.2024;0;0;4
932272115;18.06.2024;0;0;1
932247011;18.06.2024;0;0;1
